question,answer,chapter,explanation
塩基性の気体であるアンモニアを乾燥させるのに、中性の（ ）は使えるが、酸性の濃硫酸は使えない。,十酸化四リン（またはソーダ石灰）,36 気体の発生と性質,酸性の乾燥剤は塩基性の気体と中和反応を起こして吸着してしまうため使用不可です。
"酸性の気体（$Cl_2, HCl, SO_2, CO_2$など）を乾燥させるのに、塩基性の（ ）は使えない。",ソーダ石灰,36 気体の発生と性質,塩基性の乾燥剤は酸性の気体と反応してしまうためです。
ほとんどの気体の乾燥に使用できる、万能な中性の乾燥剤は（ ）である。,塩化カルシウム（無水）,36 気体の発生と性質,ただし、アンモニアだけは錯体を作って反応してしまうため使えないという例外があります。
フッ化水素 $HF$ はガラスを腐食するため、（ ）製の容器に保存する。,ポリエチレン（またはパラフィン）,36 気体の発生と性質,ガラスの主成分 $SiO_2$ と反応して $H_2SiF_6$ を生じるため、ガラス瓶は厳禁です。
二酸化窒素 $NO_2$ や塩素 $Cl_2$ など、光で分解しやすい試薬は（ ）に入れて保存する。,褐色びん,36 気体の発生と性質,光（紫外線）による化学変化を防ぐための定番の保存法です。
銅に希硝酸を加えたときに発生する気体は（ ）である。,一酸化窒素 ($NO$),36 気体の発生と性質,希硝酸からは $NO$、濃硝酸からは $NO_2$ が発生します。
銅に希硝酸を加えた際の化学反応式は？,$3Cu + 8HNO_3 \rightarrow 3Cu(NO_3)_2 + 4H_2O + 2NO$,36 気体の発生と性質,"係数の「3, 8, 3, 4, 2」は「さんぱぱ、さんよんに（参パパ、さんにー）」と語呂で覚えるのも手です。"
発生した一酸化窒素 ($NO$) が空気に触れると、すぐに酸化されて（ ）色の二酸化窒素 ($NO_2$) になる。,赤褐,36 気体の発生と性質,$2NO + O_2 \rightarrow 2NO_2$ の反応が自然に起こります。
亜鉛 $Zn$ に希硫酸 $H_2SO_4$ を加えたときに発生する気体は（ ）である。,水素 ($H_2$),36 気体の発生と性質,イオン化傾向の大きい金属に酸を加えると発生します（$Zn + H_2SO_4 \rightarrow ZnSO_4 + H_2$）。
酸化マンガン(IV) $MnO_2$ を触媒として過酸化水素 $H_2O_2$ を分解したときに発生する気体は（ ）である。,酸素 ($O_2$),36 気体の発生と性質,$2H_2O_2 \rightarrow 2H_2O + O_2$。$MnO_2$ 自体は変化せず反応を助ける「触媒」として働きます。
酸素の発生において、過酸化水素の代わりに（ ）に酸化マンガン(IV)を加えて加熱する方法もある。,塩素酸カリウム $KClO_3$,36 気体の発生と性質,$2KClO_3 \rightarrow 2KCl + 3O_2$。これも酸化マンガン(IV)が触媒となります。
塩素酸カリウム $KClO_3$ に触媒 $MnO_2$ を加えて加熱すると発生する気体は（ ）である。,酸素 ($O_2$),36 気体の発生と性質,$2KClO_3 \rightarrow 2KCl + 3O_2$。過酸化水素の分解と並ぶ酸素の発生法です。
亜硝酸アンモニウム $NH_4NO_2$ を加熱して熱分解させると発生する気体は（ ）である。,窒素 ($N_2$),36 気体の発生と性質,$NH_4NO_2 \rightarrow N_2 + 2H_2O$。純度の高い窒素が得られます。
炭酸水素ナトリウム $NaHCO_3$ を加熱したとき、発生する気体は（ ）である。,二酸化炭素 ($CO_2$),36 気体の発生と性質,$2NaHCO_3 \rightarrow Na_2CO_3 + H_2O + CO_2$。ベーキングパウダーの原理です。
高純度のメタン $CH_4$ を得るには、酢酸ナトリウム $CH_3COONa$ と（ ）を混合して加熱する。,ソーダ石灰,36 気体の発生と性質,脱炭酸反応と呼ばれます。ソーダ石灰は強塩基として反応を助けます。
硝酸 $HNO_3$ を光の当たる場所に放置すると分解して（ ）が発生するため、褐色びんに保存する。,二酸化窒素 ($NO_2$),36 気体の発生と性質,$4HNO_3 \rightarrow 4NO_2 + 2H_2O + O_2$。液が黄色みを帯びるのは $NO_2$ が溶け込むためです。
塩化銀 $AgCl$ や臭化銀 $AgBr$ は、光を浴びると分解して（ ）が遊離する。,銀 ($Ag$),36 気体の発生と性質,この性質（感光性）は、かつての写真フィルムの原理として利用されていました。
成層圏などで、酸素 $O_2$ に強い紫外線を照射すると生成する同素体は（ ）である。,オゾン ($O_3$),36 気体の発生と性質,$3O_2 \xrightarrow{紫外線} 2O_3$。淡青色で特異臭のある有毒な気体です。
さらし粉 $CaCl(ClO) \cdot H_2O$ に希塩酸を加えると発生する気体は（ ）である。,塩素 ($Cl_2$),36 気体の発生と性質,$CaCl(ClO) \cdot H_2O + 2HCl \rightarrow CaCl_2 + 2H_2O + Cl_2$ と反応します。
硫化鉄(II) $FeS$ に希塩酸を加えると発生する気体は（ ）である。,硫化水素 ($H_2S$),36 気体の発生と性質,$FeS + 2HCl \rightarrow FeCl_2 + H_2S$。弱酸の塩に強酸を加える「弱酸の遊離」反応です。
酸性気体は水に溶けやすく空気より重いため（ ）法で捕集する。,下方置換,36 気体の発生と性質,"空気（分子量28.8）より重い $Cl_2(71), HCl(36.5), SO_2(64)$ などに用いられます。"
弱塩基の塩である塩化アンモニウムに、強塩基の（ ）を加えて加熱するとアンモニアが発生する。,水酸化カルシウム $Ca(OH)_2$,36 気体の発生と性質,$2NH_4Cl + Ca(OH)_2 \rightarrow CaCl_2 + 2H_2O + 2NH_3$。弱塩基の遊離反応です。
塩基性気体（アンモニアなど）は水に溶けやすく空気より軽いため（ ）法で捕集する。,上方置換,36 気体の発生と性質,空気（分子量28.8）より軽い $NH_3$（分子量17）を、容器の底を上にして捕集します。
アンモニア $NH_3$ を捕集する際、乾燥剤としてソーダ石灰は使えるが、（ ）は錯体を作ってしまうため使用できない。,塩化カルシウム $CaCl_2$,36 気体の発生と性質,$CaCl_2 \cdot 8NH_3$ という化合物を作って吸着されるため、アンモニア特有の禁止事項です。
黄リンは空気中で自然発火するため、（ ）中で保存する。,水,36 気体の発生と性質,黄リンは発火点が約40℃と低いため、空気を遮断するために水中に沈めて保存します。
$NaOH$ や $KOH$ は（ ）性があるため、湿気を避けて保存する。,潮解,36 気体の発生と性質,空気中の水分を吸収して自ら溶ける性質（潮解性）があるため、密閉容器に保存します。
フッ化水素酸はガラス主成分の（ ）を溶かすため、ガラス以外の容器に保存する。,二酸化ケイ素（または $SiO_2$）,36 気体の発生と性質,$SiO_2 + 6HF \rightarrow H_2SiF_6 + 2H_2O$ の反応でガラスを腐食します。
硫化水素や塩素は（ ）系や眼に有害のため、常に換気を行いながら取り扱う。,呼吸器,36 気体の発生と性質,刺激臭や毒性があるため、実験は通常ドラフトチャンバー内で行います。
非金属元素の酸化物で、水と反応して酸になり、塩基と反応して塩を作るものを（ ）という。,酸性酸化物,37 酸化物・水酸化物・オキソ酸,"例：$CO_2, SO_2, NO_2, P_4O_{10}$ など。"
金属元素の酸化物で、水と反応して塩基になり、酸と反応して塩を作るものを（ ）という。,塩基性酸化物,37 酸化物・水酸化物・オキソ酸,"例：$Na_2O, CaO, MgO, CuO$ など。"
酸とも強塩基とも反応して塩を生じる酸化物を（ ）という。,両性酸化物,37 酸化物・水酸化物・オキソ酸,"$Al, Zn, Sn, Pb$ の4元素（あ・あ・すん・ぷ）が代表的です。"
アルミニウム $Al$ や亜鉛 $Zn$ の酸化物が強塩基の水溶液に溶けるのは、水中で（ ）を形成するためである。,錯イオン,37 酸化物・水酸化物・オキソ酸,例：$[Al(OH)_4]^-$（テトラヒドロキシドアルミン酸イオン）などを生じます。
金属の水酸化物のうち、アルカリ金属やアルカリ土類金属の水酸化物は（ ）性を示す。,強塩基,37 酸化物・水酸化物・オキソ酸,$NaOH$ や $Ca(OH)_2$ など。それ以外の金属の水酸化物は基本的に弱塩基性で水に溶けにくいです。
"分子中に酸素原子を含む酸（$H_2SO_4, HNO_3$ など）を（ ）という。",オキソ酸,37 酸化物・水酸化物・オキソ酸,中心原子に結合した $O$ や $OH$ 基から $H^+$ が電離します。
金属の水酸化物を加熱したとき、水 $H_2O$ が取れて（ ）に変化する。,酸化物,37 酸化物・水酸化物・オキソ酸,例：$Cu(OH)_2 \rightarrow CuO + H_2O$。水酸化銅(II)の青色が、酸化銅(II)の黒色に変わります。
次亜塩素酸 $HClO$、亜塩素酸 $HClO_2$、塩素酸 $HClO_3$、過塩素酸 $HClO_4$ のうち、最も酸性が強いのは（ ）である。,過塩素酸 ($HClO_4$),37 酸化物・水酸化物・オキソ酸,中心原子に結合する $O$ 原子の数が多いほど、$H^+$ が電離しやすくなり酸性が強まります。
硫酸 $H_2SO_4$ と亜硫酸 $H_2SO_3$ では、（ ）の方が酸性が強い。,硫酸 ($H_2SO_4$),37 酸化物・水酸化物・オキソ酸,これも $O$ 原子の数（4個と3個）の違いによるものです。
酸化物 $CaO$ に水を加えると、反応して（ ）を生じる。,水酸化カルシウム ($Ca(OH)_2$),37 酸化物・水酸化物・オキソ酸,塩基性酸化物 ＋ 水 $\rightarrow$ 水酸化物。このとき多量の熱を発生します。
