"植物の花の形成において、A, B, Cの3種類の遺伝子が働くモデルを何というか。",ABCモデル,20 発生,動物のホメオティック遺伝子と同様、特定の部位のアイデンティティを決めます。
ショウジョウバエの初期発生で、細胞質が分かれず核だけが分裂する状態を何というか。,合胞体（ごうほうたい）,20 発生,この状態だからこそ、モルフォゲンの濃度勾配による制御が可能です。
DNAポリメラーゼが新しいヌクレオチドを付加できる、プライマーの末端はどちらか。,3'末端,21 遺伝子技術の応用,3'末端の$-OH$基（水酸基）に対して次のヌクレオチドが結合します。
PCR法で、増幅したい領域の両端に結合させる短い一本鎖DNAを何というか。,プライマー,21 遺伝子技術の応用,通常、前方（フォワード）と後方（リバース）の2種類が必要です。
プライマーがテンプレートDNAに結合する工程（約$50$〜$60$℃）を何というか。,アニーリング,21 遺伝子技術の応用,温度が低すぎると非特異的な結合が起き、高すぎると結合しません。
DNAポリメラーゼがDNAを伸長させる方向は、5'から3'か、3'から5'か。,5'から3',21 遺伝子技術の応用,プライマーの3'末端を起点として、新しい鎖が伸びていきます。
DNAの断端同士をリン酸ジエステル結合によって結合させる酵素は？,DNAリガーゼ,21 遺伝子技術の応用,PCRや制限酵素で処理したDNAを繋ぎ合わせる「糊」の役割です。
DNA断片を大きさに応じて分離・確認する手法を何というか。,電気泳動,21 遺伝子技術の応用,DNAが負（－）の電荷を持つ性質を利用し、＋極側へ移動させます。
細菌の細胞内にあり、主染色体とは独立して複製される環状DNAを何というか。,プラスミド,21 遺伝子技術の応用,目的の遺伝子を運ぶ「ベクター（運び屋）」として利用されます。
標的とするDNA配列を正確に切断し、改変する最新の技術を総称して何というか。,ゲノム編集,21 遺伝子技術の応用,CRISPR/Cas9（クリスパー・キャスナイン）が代表的な手法です。
mRNAを鋳型（テンプレート）にして合成された、イントロンを含まないDNAを何というか。,cDNA（相補的DNA）,21 遺伝子技術の応用,complementary DNAの略です。
mRNAからcDNAを合成する際に用いられる、レトロウイルスなどが持つ酵素は？,逆転写酵素,21 遺伝子技術の応用,RNA $\rightarrow$ DNA という通常とは逆の流れで転写を行います。
cDNAライブラリーが、ゲノムDNAライブラリーと比べて優れている点は何か。,遺伝子の発現領域（エキソン）のみを抽出できる,21 遺伝子技術の応用,特定の組織で「今、働いている遺伝子」だけを集められます。
生物の細胞1個に含まれる、その生物に必要な最小限の塩基対の1セットを何というか。,ゲノム,21 遺伝子技術の応用,生殖細胞（精子・卵）に含まれるDNA量に相当します。
ヒトのゲノムの塩基対数（ゲノムサイズ）は約いくらか。,約30億塩基対,21 遺伝子技術の応用,二倍体（$2n$）の体細胞には、その倍の約60億塩基対が含まれます。
ヒトのゲノムの中で、実際にタンパク質の情報を持つ遺伝子領域は何%程度か。,約1.5%,21 遺伝子技術の応用,残りの大部分は、調節領域や機能不明な「非コード領域」です。
生物の進化の程度とゲノムサイズが必ずしも一致しない現象を何というか。,C値のパラドックス,21 遺伝子技術の応用,ユリや肺魚など、ヒトより遥かに大きなゲノムを持つ生物も存在します。
ジデオキシヌクレオチド（ddNTP）を用いてDNAの塩基配列を決定する方法を何というか。,サンガー法,21 遺伝子技術の応用,DNA合成を意図的に停止させることで、配列を読み取ります。
目的の遺伝子を宿主細胞に導入するために利用される「運び屋」を何というか。,ベクター,21 遺伝子技術の応用,プラスミドやウイルスなどが利用されます。
オワンクラゲ由来の、特定の遺伝子の発現を光で確認するために使われるタンパク質は？,GFP（緑色蛍光タンパク質）,21 遺伝子技術の応用,下村脩博士が発見し、ノーベル化学賞を受賞しました。
胚盤胞の内部細胞塊から作られ、あらゆる組織に分化する能力を持つ細胞を何というか。,ES細胞（胚性幹細胞）,21 遺伝子技術の応用,受精卵を用いるため、倫理的な課題も指摘されています。
皮膚などの分化した体細胞に特定の遺伝子を導入し、未分化の状態に戻した細胞は？,iPS細胞（人工多能性幹細胞）,21 遺伝子技術の応用,induced Pluripotent Stem cellの略です。
iPS細胞の作成に成功し、2012年にノーベル生理学・医学賞を受賞した人物は？,山中伸弥,21 遺伝子技術の応用,京都大学の教授です。
分化した細胞が、iPS細胞のように未分化な状態の細胞へと戻る現象を何というか。,初期化（リプログラミング）,21 遺伝子技術の応用,分化の時計を巻き戻すような現象です。
iPS細胞を作成するために導入される、4種類の遺伝子の総称は？,山中因子（初期化因子）,21 遺伝子技術の応用,"Oct3/4, Sox2, Klf4, c-Myc の4つが有名です。"
植物に感染し、自身のDNAの一部を植物のゲノムに組み込む細菌は？,アグロバクテリウム,21 遺伝子技術の応用,土壌中に生息する細菌の一種です。
アグロバクテリウムが持つ、遺伝子導入に利用される環状DNAは？,Tiプラスミド,21 遺伝子技術の応用,Tumor inducing（腫瘍を誘導する）の略です。
Tiプラスミドの中で、実際に植物のゲノムへ転移・挿入される領域を何というか。,T-DNA,21 遺伝子技術の応用,Transfer DNAの略。ここに目的の遺伝子を組み込みます。
外来遺伝子が組み込まれ、新しい形質を持つようになった個体を何というか。,トランスジェニック植物,21 遺伝子技術の応用,除草剤耐性作物や害虫抵抗性作物などが実用化されています。
DNAの特定の塩基配列を認識し、その部位で切断する酵素を何というか。,制限酵素,21 遺伝子技術の応用,もともとは細菌が外来ウイルスのDNAを分解して身を守るための防御機構です。
制限酵素が認識する、前から読んでも後ろから読んでも同じになる配列は？,回文（パリンドローム）配列,21 遺伝子技術の応用,多くの制限酵素が4〜6塩基の回文構造を認識します。
